index;City;State;city-state;Latitude;Longitude;Population;AlternateNames;isStateCapital
1444;Karakütük;Osmaniye;Karakütük, Osmaniye;37.414;36.134;1210.0;;False
1445;Kırıklı;Osmaniye;Kırıklı, Osmaniye;37.141;36.433;844.0;;False
1446;Kırmacılı;Osmaniye;Kırmacılı, Osmaniye;37.223;36.141;980.0;;False
1447;Kırmıtlı;Osmaniye;Kırmıtlı, Osmaniye;37.158;36.13;767.0;;False
1448;Kızyusuflu;Osmaniye;Kızyusuflu, Osmaniye;37.329;36.208;969.0;;False
1449;Koçlu;Osmaniye;Koçlu, Osmaniye;37.514;36.186;929.0;;False
1450;Lalegölü;Osmaniye;Lalegölü, Osmaniye;37.053;36.071;840.0;;False
1451;Mehmetli;Osmaniye;Mehmetli, Osmaniye;37.482;36.048;1474.0;;False
1452;Osmaniye;Osmaniye;Osmaniye, Osmaniye;37.076;36.252;252186.0;;True
1453;Pirsultanlı;Osmaniye;Pirsultanlı, Osmaniye;37.31;36.324;913.0;;False
1454;Şabaplı;Osmaniye;Şabaplı, Osmaniye;37.394;36.09;939.0;;False
1455;Sayhüyük;Osmaniye;Sayhüyük, Osmaniye;37.089;36.107;903.0;;False
1456;Şekerdere;Osmaniye;Şekerdere, Osmaniye;37.164;36.37;1014.0;;False
1457;Sumbas;Osmaniye;Sumbas, Osmaniye;37.444;36.03;1999.0;;False
1458;Tehçi;Osmaniye;Tehçi, Osmaniye;37.153;36.331;1240.0;;False
1459;Toprakkale;Osmaniye;Toprakkale, Osmaniye;37.068;36.148;11411.0;;False
1460;Tüysüz;Osmaniye;Tüysüz, Osmaniye;37.055;36.095;2919.0;Turkmen;False
1461;Yarbaşı;Osmaniye;Yarbaşı, Osmaniye;37.196;36.434;3559.0;;False
1462;Yarpuz;Osmaniye;Yarpuz, Osmaniye;37.049;36.432;794.0;;False
1463;Yazlamazlı;Osmaniye;Yazlamazlı, Osmaniye;37.234;36.357;1401.0;;False
1464;Yeşilyayla;Osmaniye;Yeşilyayla, Osmaniye;37.553;36.09;975.0;;False
1465;Yoğunoluk;Osmaniye;Yoğunoluk, Osmaniye;37.575;36.211;1070.0;;False
1466;Yukarıçiyanlı;Osmaniye;Yukarıçiyanlı, Osmaniye;37.359;36.176;826.0;;False
1467;Yukarıkardere;Osmaniye;Yukarıkardere, Osmaniye;37.231;36.641;1071.0;;False
1468;Yusufizzettin;Osmaniye;Yusufizzettin, Osmaniye;37.408;36.076;785.0;;False
1469;Akpınar;Rize;Akpınar, Rize;41.043;40.653;783.0;;False
1470;Ambarlık;Rize;Ambarlık, Rize;40.912;40.545;1370.0;;False
1471;Ardeşen;Rize;Ardeşen, Rize;41.192;40.988;30454.0;;False
1472;Büyükköy;Rize;Büyükköy, Rize;41.017;40.673;2399.0;;False
1473;Çamlıhemşin;Rize;Çamlıhemşin, Rize;41.045;41.005;1789.0;;False
1474;Çayeli;Rize;Çayeli, Rize;41.09;40.726;24463.0;;False
1475;Derepazarı;Rize;Derepazarı, Rize;41.025;40.426;3716.0;;False
1476;Dikkaya;Rize;Dikkaya, Rize;41.087;41.03;1020.0;;False
1477;Fındıklı;Rize;Fındıklı, Rize;41.272;41.146;11071.0;;False
1478;Güneysu;Rize;Güneysu, Rize;40.972;40.612;6742.0;;False
1479;Hamidiye;Rize;Hamidiye, Rize;41.176;40.953;1464.0;;False
1480;Hemşin;Rize;Hemşin, Rize;41.051;40.9;1367.0;;False
1481;İkizdere;Rize;İkizdere, Rize;40.784;40.553;1844.0;;False
1482;İyidere;Rize;İyidere, Rize;41.014;40.365;5210.0;;False
1483;Kalkandere;Rize;Kalkandere, Rize;40.929;40.442;6540.0;;False
1484;Karasu;Rize;Karasu, Rize;40.899;40.563;983.0;;False
1485;Kendirli;Rize;Kendirli, Rize;40.973;40.431;2767.0;;False
1486;Kıbledağı;Rize;Kıbledağı, Rize;40.951;40.636;1200.0;;False
1487;Kocaköprü;Rize;Kocaköprü, Rize;41.137;40.903;885.0;;False
1488;Küçükçayır;Rize;Küçükçayır, Rize;40.894;40.585;930.0;;False
1489;Madenli;Rize;Madenli, Rize;41.044;40.766;2649.0;;False
1490;Muradiye;Rize;Muradiye, Rize;40.953;40.553;2590.0;;False
1491;Ocak;Rize;Ocak, Rize;41.163;40.932;1172.0;;False
1492;Ormanlı;Rize;Ormanlı, Rize;40.944;40.418;1368.0;;False
1493;Pazar;Rize;Pazar, Rize;41.179;40.884;16171.0;;False
1494;Pazarköy;Rize;Pazarköy, Rize;40.998;40.578;992.0;;False
1495;Pekmezli;Rize;Pekmezli, Rize;41.014;40.581;804.0;;False
1496;Rize;Rize;Rize, Rize;41.022;40.52;122555.0;Alipaşa, Çiftekavak, Gündoğdu;False
1497;Salarha;Rize;Salarha, Rize;40.968;40.528;2186.0;Çaykent;False
1498;Topluca;Rize;Topluca, Rize;41.064;41.024;1013.0;;False
1499;Tunca;Rize;Tunca, Rize;41.127;41.121;3647.0;;False
1500;Veliköy;Rize;Veliköy, Rize;41.027;40.62;866.0;;False
1501;Yolbaşı;Rize;Yolbaşı, Rize;40.938;40.441;788.0;;False
1502;Atabağı;Siirt;Atabağı, Siirt;38.062;41.661;3488.0;;False
1503;Baykan;Siirt;Baykan, Siirt;38.164;41.785;5393.0;;False
1504;Beğendik;Siirt;Beğendik, Siirt;37.976;42.648;2024.0;;False
1505;Belenoluk;Siirt;Belenoluk, Siirt;37.915;42.777;761.0;;False
1506;Bölüktepe;Siirt;Bölüktepe, Siirt;38.022;41.674;2482.0;;False
1507;Cevizlik;Siirt;Cevizlik, Siirt;38.179;42.229;1228.0;;False
1508;Dikboğaz;Siirt;Dikboğaz, Siirt;37.695;42.107;762.0;;False
1509;Doğanköy;Siirt;Doğanköy, Siirt;37.763;42.789;2348.0;;False
1510;Doluharman;Siirt;Doluharman, Siirt;37.986;41.916;849.0;;False
1511;Düğüncüler;Siirt;Düğüncüler, Siirt;37.849;42.73;1060.0;;False
1512;Ekmekçiler;Siirt;Ekmekçiler, Siirt;37.886;42.128;915.0;;False
1513;Eruh;Siirt;Eruh, Siirt;37.75;42.18;8541.0;;False
1514;Gökbudak;Siirt;Gökbudak, Siirt;37.904;42.649;1289.0;;False
1515;Gökçebağ;Siirt;Gökçebağ, Siirt;37.903;41.878;1735.0;;False
1516;Gökçekoru;Siirt;Gökçekoru, Siirt;37.956;42.45;956.0;;False
1517;Gözpınar;Siirt;Gözpınar, Siirt;37.977;41.458;1545.0;;False
1518;Güleçler;Siirt;Güleçler, Siirt;37.953;42.538;1173.0;;False
1519;Karasungur;Siirt;Karasungur, Siirt;37.884;42.34;867.0;;False
1520;Kayabağlar;Siirt;Kayabağlar, Siirt;37.986;41.668;5108.0;;False
1521;Kurtalan;Siirt;Kurtalan, Siirt;37.927;41.702;36665.0;;False
1522;Meydandere;Siirt;Meydandere, Siirt;37.926;42.096;970.0;;False
1523;Okçular;Siirt;Okçular, Siirt;37.74;42.438;1036.0;;False
1524;Ormanbağı;Siirt;Ormanbağı, Siirt;38.162;41.999;915.0;;False
1525;Ormandalı;Siirt;Ormandalı, Siirt;37.942;42.486;882.0;;False
1526;Palamutlu;Siirt;Palamutlu, Siirt;37.898;42.202;1430.0;;False
1527;Pervari;Siirt;Pervari, Siirt;37.933;42.547;6192.0;;False
1528;Pınarca;Siirt;Pınarca, Siirt;37.979;41.852;3125.0;;False
1529;Siirt;Siirt;Siirt, Siirt;37.926;41.944;161328.0;;True
1530;Şirvan;Siirt;Şirvan, Siirt;38.063;42.027;3880.0;;False
1531;Taşlı;Siirt;Taşlı, Siirt;37.987;42.135;1318.0;;False
1532;Tillo;Siirt;Tillo, Siirt;37.951;42.013;2022.0;Aydınlar;False
1533;Tulumtaş;Siirt;Tulumtaş, Siirt;37.768;41.733;826.0;;False
1534;Veyselkarani;Siirt;Veyselkarani, Siirt;38.117;41.727;6163.0;Ziyaret;False
1535;Abalı;Sinop;Abalı, Sinop;42.024;34.973;968.0;;False
1536;Ayancık;Sinop;Ayancık, Sinop;41.945;34.587;13277.0;;False
1537;Bostancılı;Sinop;Bostancılı, Sinop;42.013;35.085;1299.0;;False
1538;Boyabat;Sinop;Boyabat, Sinop;41.463;34.781;28291.0;;False
1539;Dibekli;Sinop;Dibekli, Sinop;42.018;35.016;832.0;;False
1540;Dikmen;Sinop;Dikmen, Sinop;41.653;35.265;1230.0;;False
1541;Durağan;Sinop;Durağan, Sinop;41.419;35.054;7494.0;;False
1542;Erfelek;Sinop;Erfelek, Sinop;41.879;34.908;4041.0;;False
1543;Gerze;Sinop;Gerze, Sinop;41.804;35.202;19144.0;;False
1544;Güzelkent;Sinop;Güzelkent, Sinop;41.95;34.395;920.0;;False
1545;Korucuk;Sinop;Korucuk, Sinop;42.005;35.104;3080.0;;False
1546;Ordu;Sinop;Ordu, Sinop;41.981;35.1;1887.0;;False
1547;Osmaniye;Sinop;Osmaniye, Sinop;41.989;35.061;5509.0;;False
1548;Saraydüzü;Sinop;Saraydüzü, Sinop;41.329;34.847;1288.0;;False
1549;Sarıağaççayı;Sinop;Sarıağaççayı, Sinop;41.437;34.852;1443.0;;False
1550;Sefa;Sinop;Sefa, Sinop;41.492;34.773;802.0;;False
1551;Sinop;Sinop;Sinop, Sinop;42.027;35.15;45629.0;;True
1552;Türkeli;Sinop;Türkeli, Sinop;41.949;34.337;6560.0;;False
1553;Yenikent;Sinop;Yenikent, Sinop;41.724;35.237;839.0;;False
1554;Yeşilyurt;Sinop;Yeşilyurt, Sinop;41.434;34.84;1508.0;;False
1555;Akçay;Şırnak;Akçay, Şırnak;37.439;42.115;1910.0;;False
1556;Aksoy;Şırnak;Aksoy, Şırnak;37.226;41.673;1023.0;;False
1557;Akyıldız;Şırnak;Akyıldız, Şırnak;37.296;42.337;784.0;;False
1558;Andaç;Şırnak;Andaç, Şırnak;37.355;43.264;2839.0;;False
1559;Ayvalık;Şırnak;Ayvalık, Şırnak;37.483;43.114;754.0;;False
1560;Bağlıca;Şırnak;Bağlıca, Şırnak;37.442;42.76;805.0;;False
1561;Balveren;Şırnak;Balveren, Şırnak;37.484;42.548;3812.0;;False
1562;Başaran;Şırnak;Başaran, Şırnak;37.477;43.13;750.0;;False
1563;Başverimli;Şırnak;Başverimli, Şırnak;37.203;42.529;6737.0;;False
1564;Beytüşşebap;Şırnak;Beytüşşebap, Şırnak;37.571;43.173;6149.0;;False
1565;Boğazören;Şırnak;Boğazören, Şırnak;37.528;43.008;763.0;;False
1566;Bostancı;Şırnak;Bostancı, Şırnak;37.178;42.329;2306.0;;False
1567;Boyuncuk;Şırnak;Boyuncuk, Şırnak;37.425;41.909;853.0;;False
1568;Bozalan;Şırnak;Bozalan, Şırnak;37.329;42.264;1389.0;;False
1569;Buğdaylı;Şırnak;Buğdaylı, Şırnak;37.169;42.407;1681.0;;False
1570;Bulakbaşı;Şırnak;Bulakbaşı, Şırnak;37.426;42.906;1379.0;;False
1571;Çalışkan;Şırnak;Çalışkan, Şırnak;37.298;42.642;5109.0;;False
1572;Çardaklı;Şırnak;Çardaklı, Şırnak;37.231;42.584;1856.0;;False
1573;Çavuş;Şırnak;Çavuş, Şırnak;37.281;42.155;1221.0;Çavuşköy;False
1574;Çiftlikköy;Şırnak;Çiftlikköy, Şırnak;37.176;42.418;3072.0;;False
1575;Çığır;Şırnak;Çığır, Şırnak;37.159;41.741;1798.0;;False
1576;Cizre;Şırnak;Cizre, Şırnak;37.326;42.192;134041.0;;False
1577;Dağdibi;Şırnak;Dağdibi, Şırnak;37.394;43.101;1107.0;;False
1578;Dirsekli;Şırnak;Dirsekli, Şırnak;37.382;42.204;6656.0;;False
1579;Doruklu;Şırnak;Doruklu, Şırnak;37.343;42.383;1285.0;;False
1580;Duruköy;Şırnak;Duruköy, Şırnak;37.224;41.917;954.0;;False
1581;Düzova;Şırnak;Düzova, Şırnak;37.354;42.09;1241.0;;False
1582;Fındık;Şırnak;Fındık, Şırnak;37.511;41.972;2215.0;;False
1583;Geçitboyu;Şırnak;Geçitboyu, Şırnak;37.492;42.519;1562.0;;False
1584;Görümlü;Şırnak;Görümlü, Şırnak;37.339;42.569;4979.0;;False
1585;Güçlü;Şırnak;Güçlü, Şırnak;37.276;42.098;1114.0;;False
1586;Güçlükonak;Şırnak;Güçlükonak, Şırnak;37.471;41.914;4460.0;;False
1587;Gülyazı;Şırnak;Gülyazı, Şırnak;37.391;42.99;3175.0;;False
1588;Hilal;Şırnak;Hilal, Şırnak;37.473;42.786;4847.0;;False
1589;İdil;Şırnak;İdil, Şırnak;37.34;41.892;30583.0;;False
1590;İkizce;Şırnak;İkizce, Şırnak;37.462;42.345;762.0;;False
1591;İnceler;Şırnak;İnceler, Şırnak;37.429;42.783;817.0;;False
1592;Karalar;Şırnak;Karalar, Şırnak;37.301;41.676;4104.0;;False
1593;Kasrik;Şırnak;Kasrik, Şırnak;37.399;42.178;3133.0;;False
1594;Katran;Şırnak;Katran, Şırnak;37.253;42.11;1910.0;;False
1595;Kavaközü;Şırnak;Kavaközü, Şırnak;37.22;42.346;1010.0;;False
1596;Kavallı;Şırnak;Kavallı, Şırnak;37.212;42.419;1665.0;;False
1597;Kızılsu;Şırnak;Kızılsu, Şırnak;37.454;42.204;2750.0;;False
1598;Kocapınar;Şırnak;Kocapınar, Şırnak;37.292;42.067;789.0;;False
1599;Koçbeyi;Şırnak;Koçbeyi, Şırnak;37.423;42.202;1347.0;;False
1600;Korucu;Şırnak;Korucu, Şırnak;37.233;42.058;1241.0;;False
1601;Köyceğiz;Şırnak;Köyceğiz, Şırnak;37.178;41.879;936.0;;False
1602;Kumçatı;Şırnak;Kumçatı, Şırnak;37.466;42.288;9826.0;;False
1603;Kurtuluş;Şırnak;Kurtuluş, Şırnak;37.358;42.16;1051.0;;False
1604;Mahmutlu;Şırnak;Mahmutlu, Şırnak;37.235;42.397;1028.0;;False
1605;Okçu;Şırnak;Okçu, Şırnak;37.223;42.013;858.0;;False
1606;Ortabağ;Şırnak;Ortabağ, Şırnak;37.397;42.909;2405.0;;False
1607;Ortaköy;Şırnak;Ortaköy, Şırnak;37.221;41.94;1064.0;;False
1608;Ortaköy;Şırnak;Ortaköy, Şırnak;37.198;42.447;974.0;;False
1609;Ortaköy;Şırnak;Ortaköy, Şırnak;37.327;43.284;875.0;;False
1610;Ortasu;Şırnak;Ortasu, Şırnak;37.368;42.958;1211.0;;False
1611;Oyalı;Şırnak;Oyalı, Şırnak;37.228;41.741;2271.0;;False
1612;Oymak;Şırnak;Oymak, Şırnak;37.252;41.862;1364.0;;False
1613;Oymakaya;Şırnak;Oymakaya, Şırnak;37.423;43.231;779.0;;False
1614;Özbek;Şırnak;Özbek, Şırnak;37.177;41.693;812.0;;False
1615;Özen;Şırnak;Özen, Şırnak;37.263;41.979;2015.0;;False
1616;Pınarbaşı;Şırnak;Pınarbaşı, Şırnak;37.214;41.887;2895.0;;False
1617;Pınarönü;Şırnak;Pınarönü, Şırnak;37.28;42.334;925.0;;False
1618;Şenoba;Şırnak;Şenoba, Şırnak;37.464;42.722;7795.0;;False
1619;Silopi;Şırnak;Silopi, Şırnak;37.249;42.47;107031.0;;False
1620;Şırnak;Şırnak;Şırnak, Şırnak;37.522;42.458;69388.0;;True
1621;Sırtköy;Şırnak;Sırtköy, Şırnak;37.375;42.034;2254.0;;False
1622;Sulak;Şırnak;Sulak, Şırnak;37.413;41.961;1282.0;;False
1623;Sulak;Şırnak;Sulak, Şırnak;37.295;42.135;760.0;;False
1624;Taşdelen;Şırnak;Taşdelen, Şırnak;37.379;42.869;1587.0;;False
1625;Tekeköy;Şırnak;Tekeköy, Şırnak;37.262;41.963;2178.0;;False
1626;Tepecik;Şırnak;Tepecik, Şırnak;37.146;41.755;841.0;;False
1627;Tepeköy;Şırnak;Tepeköy, Şırnak;37.3;41.825;2002.0;;False
1628;Toptepe;Şırnak;Toptepe, Şırnak;37.469;42.392;1222.0;;False
1629;Üçağaç;Şırnak;Üçağaç, Şırnak;37.298;42.392;831.0;;False
1630;Ulak;Şırnak;Ulak, Şırnak;37.272;41.801;900.0;;False
1631;Uludere;Şırnak;Uludere, Şırnak;37.448;42.854;9879.0;;False
1632;Uzungeçit;Şırnak;Uzungeçit, Şırnak;37.491;42.99;3010.0;;False
1633;Yarbaşı;Şırnak;Yarbaşı, Şırnak;37.391;41.865;1170.0;;False
1634;Yavşan;Şırnak;Yavşan, Şırnak;37.2;41.985;1056.0;;False
1635;Yazman;Şırnak;Yazman, Şırnak;37.247;41.762;798.0;;False
1636;Yemişli;Şırnak;Yemişli, Şırnak;37.367;43.077;2783.0;;False
1637;Yeniaslanbaşar;Şırnak;Yeniaslanbaşar, Şırnak;37.614;42.38;2961.0;;False
1638;Yeniköy;Şırnak;Yeniköy, Şırnak;37.271;42.425;1116.0;;False
1639;Yoğurtçular;Şırnak;Yoğurtçular, Şırnak;37.493;42.475;765.0;;False
1640;Yüksekköy;Şırnak;Yüksekköy, Şırnak;37.275;41.937;897.0;;False
1641;Akıncılar;Sivas;Akıncılar, Sivas;40.08;38.347;2395.0;;False
1642;Alacahan;Sivas;Alacahan, Sivas;39.107;37.598;978.0;;False
1643;Altınyayla;Sivas;Altınyayla, Sivas;39.273;36.751;3108.0;;False
1644;Baharözü;Sivas;Baharözü, Sivas;39.425;36.873;970.0;;False
1645;Cemel;Sivas;Cemel, Sivas;39.314;36.474;1332.0;;False
1646;Çepni;Sivas;Çepni, Sivas;39.31;36.051;1185.0;;False
1647;Çetinkaya;Sivas;Çetinkaya, Sivas;39.251;37.608;908.0;;False
1648;Deliilyas;Sivas;Deliilyas, Sivas;39.326;36.79;1897.0;;False
1649;Divriği;Sivas;Divriği, Sivas;39.362;38.114;10800.0;;False
1650;Doğanşar;Sivas;Doğanşar, Sivas;40.216;37.537;1202.0;;False
1651;Eğerci;Sivas;Eğerci, Sivas;39.24;35.969;889.0;;False
1652;Gemerek;Sivas;Gemerek, Sivas;39.185;36.075;10195.0;Yeniçubuk;False
1653;Gölova;Sivas;Gölova, Sivas;40.062;38.61;995.0;;False
1654;Güney;Sivas;Güney, Sivas;39.428;36.686;993.0;;False
1655;Gürçayır;Sivas;Gürçayır, Sivas;39.326;36.353;1822.0;;False
1656;Gürün;Sivas;Gürün, Sivas;38.722;37.277;10657.0;Suçatı;False
1657;Hafik;Sivas;Hafik, Sivas;39.853;37.384;3594.0;;False
1658;Havuz;Sivas;Havuz, Sivas;39.21;37.11;851.0;;False
1659;İmranlı;Sivas;İmranlı, Sivas;39.877;38.114;2823.0;;False
1660;Kangal;Sivas;Kangal, Sivas;39.237;37.389;8948.0;;False
1661;Kızılcakışla;Sivas;Kızılcakışla, Sivas;39.293;36.326;1103.0;;False
1662;Koyulhisar;Sivas;Koyulhisar, Sivas;40.305;37.831;4041.0;;False
1663;Kurtlapa;Sivas;Kurtlapa, Sivas;40.087;37.04;1062.0;;False
1664;Sarıyar;Sivas;Sarıyar, Sivas;40.122;36.87;1390.0;;False
1665;Şarkışla;Sivas;Şarkışla, Sivas;39.35;36.408;23707.0;;False
1666;Sivas;Sivas;Sivas, Sivas;39.751;37.016;365270.0;;True
1667;Sızır;Sivas;Sızır, Sivas;39.314;35.951;3081.0;;False
1668;Suşehri;Sivas;Suşehri, Sivas;40.163;38.092;15960.0;;False
1669;Ulaş;Sivas;Ulaş, Sivas;39.444;37.042;2155.0;;False
1670;Yakupoğlan;Sivas;Yakupoğlan, Sivas;40.105;36.95;1902.0;;False
1671;Yenikarahisar;Sivas;Yenikarahisar, Sivas;39.335;37.102;836.0;;False
1672;Yıldız;Sivas;Yıldız, Sivas;41.647;32.364;1948.0;;False
1673;Yıldızeli;Sivas;Yıldızeli, Sivas;39.864;36.598;6420.0;;False
1674;Zara;Sivas;Zara, Sivas;39.895;37.753;11636.0;;False
1675;Akarçay;Tokat;Akarçay, Tokat;40.364;37.037;1486.0;;False
1676;Akarçay Görümlü;Tokat;Akarçay Görümlü, Tokat;40.329;36.976;928.0;;False
1677;Almus;Tokat;Almus, Tokat;40.376;36.904;5054.0;;False
1678;Artova;Tokat;Artova, Tokat;40.118;36.303;2905.0;;False
1679;Ataköy;Tokat;Ataköy, Tokat;40.448;36.919;2644.0;;False
1680;Ayvalı;Tokat;Ayvalı, Tokat;40.274;35.496;1048.0;;False
1681;Bağlarbaşı;Tokat;Bağlarbaşı, Tokat;40.238;36.22;972.0;;False
1682;Başçiftlik;Tokat;Başçiftlik, Tokat;40.547;37.168;3760.0;;False
1683;Baydarlı;Tokat;Baydarlı, Tokat;40.496;37.495;2309.0;;False
1684;Bereketli;Tokat;Bereketli, Tokat;40.513;37.289;3438.0;;False
1685;Bozçalı;Tokat;Bozçalı, Tokat;40.542;37.295;3390.0;;False
1686;Büyükyıldız;Tokat;Büyükyıldız, Tokat;40.36;36.364;1090.0;;False
1687;Çamlıbel;Tokat;Çamlıbel, Tokat;40.087;36.476;2861.0;;False
1688;Çat;Tokat;Çat, Tokat;40.278;36.719;3791.0;;False
1689;Çaylı;Tokat;Çaylı, Tokat;40.373;36.162;769.0;;False
1690;Çevreli;Tokat;Çevreli, Tokat;40.297;36.856;2593.0;;False
1691;Çıkrık;Tokat;Çıkrık, Tokat;40.033;36.134;763.0;;False
1692;Cimitekke;Tokat;Cimitekke, Tokat;40.494;37.43;2069.0;;False
1693;Değirmenli;Tokat;Değirmenli, Tokat;40.7;36.48;1184.0;;False
1694;Dereköy;Tokat;Dereköy, Tokat;40.246;36.245;955.0;;False
1695;Emirseyit;Tokat;Emirseyit, Tokat;40.362;36.42;2115.0;;False
1696;Erbaa;Tokat;Erbaa, Tokat;40.675;36.569;75210.0;;False
1697;Evrenköy;Tokat;Evrenköy, Tokat;40.149;35.87;1053.0;;False
1698;Gökal;Tokat;Gökal, Tokat;40.844;36.669;2560.0;;False
1699;Gökçeli;Tokat;Gökçeli, Tokat;40.586;36.734;2258.0;;False
1700;Gölgeli;Tokat;Gölgeli, Tokat;40.314;37.035;2054.0;;False
1701;Gözova;Tokat;Gözova, Tokat;40.441;36.751;924.0;;False
1702;Gürçeşme;Tokat;Gürçeşme, Tokat;40.574;36.804;3119.0;;False
1703;Güryıldız;Tokat;Güryıldız, Tokat;40.352;36.35;2045.0;;False
1704;Hasanşeyh;Tokat;Hasanşeyh, Tokat;40.475;37.456;3124.0;;False
1705;Hatipli;Tokat;Hatipli, Tokat;40.544;37.226;1800.0;;False
1706;Karayaka;Tokat;Karayaka, Tokat;40.743;36.594;3071.0;;False
1707;Kat;Tokat;Kat, Tokat;40.346;36.324;1264.0;;False
1708;Kemalpaşa;Tokat;Kemalpaşa, Tokat;40.363;36.51;902.0;;False
1709;Kınık;Tokat;Kınık, Tokat;40.316;36.905;2116.0;;False
1710;Küçükbağlar;Tokat;Küçükbağlar, Tokat;40.282;36.357;971.0;;False
1711;Malum Seyit Tekke;Tokat;Malum Seyit Tekke, Tokat;40.035;36.024;1139.0;Dutluca;False
1712;Niksar;Tokat;Niksar, Tokat;40.59;36.946;37017.0;;False
1713;Ormanbeyli;Tokat;Ormanbeyli, Tokat;40.494;36.789;996.0;;False
1714;Ormandibi;Tokat;Ormandibi, Tokat;40.297;36.81;869.0;;False
1715;Pazar;Tokat;Pazar, Tokat;40.28;36.288;4615.0;;False
1716;Reşadiye;Tokat;Reşadiye, Tokat;40.389;37.336;9795.0;;False
1717;Semerci;Tokat;Semerci, Tokat;40.235;36.707;1266.0;;False
1718;Şenyurt;Tokat;Şenyurt, Tokat;40.329;36.211;1973.0;;False
1719;Serenli;Tokat;Serenli, Tokat;40.662;36.872;2859.0;;False
1720;Sulusaray;Tokat;Sulusaray, Tokat;39.996;36.082;3244.0;;False
1721;Sütlüce;Tokat;Sütlüce, Tokat;40.813;36.706;831.0;;False
1722;Tanoba;Tokat;Tanoba, Tokat;40.651;36.401;4752.0;;False
1723;Taşlıçiftlik;Tokat;Taşlıçiftlik, Tokat;40.322;36.47;2127.0;;False
1724;Tokat;Tokat;Tokat, Tokat;40.318;36.554;163405.0;;True
1725;Turhal;Tokat;Turhal, Tokat;40.387;36.085;62030.0;;False
1726;Üzümlü;Tokat;Üzümlü, Tokat;40.717;36.66;1045.0;;False
1727;Üzümören;Tokat;Üzümören, Tokat;40.236;36.194;3636.0;;False
1728;Yazıcık;Tokat;Yazıcık, Tokat;40.485;37.117;2728.0;;False
1729;Yazıtepe;Tokat;Yazıtepe, Tokat;40.405;36.266;868.0;;False
1730;Yenisu;Tokat;Yenisu, Tokat;40.484;36.369;958.0;;False
1731;Yeşilyurt;Tokat;Yeşilyurt, Tokat;40.01;36.219;4500.0;;False
1732;Yıldıztepe;Tokat;Yıldıztepe, Tokat;40.189;35.888;817.0;;False
1733;Yolkonak;Tokat;Yolkonak, Tokat;40.545;36.89;2606.0;;False
1734;Zile;Tokat;Zile, Tokat;40.301;35.889;33557.0;;False
1735;Akpazar;Tunceli;Akpazar, Tunceli;38.852;39.68;1920.0;;False
1736;Çemişgezek;Tunceli;Çemişgezek, Tunceli;39.064;38.913;3082.0;;False
1737;Hozat;Tunceli;Hozat, Tunceli;39.109;39.22;3325.0;;False
1738;Mazgirt;Tunceli;Mazgirt, Tunceli;39.022;39.606;1282.0;;False
1739;Nazımiye;Tunceli;Nazımiye, Tunceli;39.181;39.829;1335.0;;False
1740;Ovacık;Tunceli;Ovacık, Tunceli;39.359;39.216;3219.0;;False
1741;Pertek;Tunceli;Pertek, Tunceli;38.867;39.326;6289.0;;False
1742;Pülümür;Tunceli;Pülümür, Tunceli;39.488;39.899;1482.0;;False
1743;Tunceli;Tunceli;Tunceli, Tunceli;39.107;39.549;36291.0;;True
1744;Ağabey;Uşak;Ağabey, Uşak;38.258;28.907;781.0;;False
1745;Ağaçbeyli;Uşak;Ağaçbeyli, Uşak;38.429;29.639;857.0;;False
1746;Ahmetler;Uşak;Ahmetler, Uşak;38.439;29.085;947.0;;False
1747;Armutlu;Uşak;Armutlu, Uşak;38.408;28.918;888.0;;False
1748;Avgan;Uşak;Avgan, Uşak;38.412;29.39;1584.0;;False
1749;Banaz;Uşak;Banaz, Uşak;38.764;29.752;16807.0;;False
1750;Bölme;Uşak;Bölme, Uşak;38.621;29.372;3741.0;;False
1751;Bozkuş;Uşak;Bozkuş, Uşak;38.688;29.502;1379.0;;False
1752;Derbent;Uşak;Derbent, Uşak;38.781;29.209;769.0;;False
1753;Derbent;Uşak;Derbent, Uşak;38.702;29.65;1384.0;;False
1754;Eldeniz;Uşak;Eldeniz, Uşak;38.54;29.726;946.0;;False
1755;Eşme;Uşak;Eşme, Uşak;38.401;28.974;15762.0;;False
1756;Güllü;Uşak;Güllü, Uşak;38.271;29.106;856.0;;False
1757;Güre;Uşak;Güre, Uşak;38.65;29.161;827.0;;False
1758;Hatıplar;Uşak;Hatıplar, Uşak;38.788;29.78;788.0;;False
1759;İlyaslı;Uşak;İlyaslı, Uşak;38.604;29.202;1746.0;;False
1760;Karaahmetli;Uşak;Karaahmetli, Uşak;38.246;28.965;1090.0;;False
1761;Karacahisar;Uşak;Karacahisar, Uşak;38.764;29.559;1010.0;;False
1762;Karahallı;Uşak;Karahallı, Uşak;38.322;29.533;3843.0;;False
1763;Karbasan;Uşak;Karbasan, Uşak;38.283;29.577;1259.0;;False
1764;Kızılcasöğüt;Uşak;Kızılcasöğüt, Uşak;38.652;29.666;1819.0;;False
1765;Kızılhisar;Uşak;Kızılhisar, Uşak;38.7;29.63;1221.0;;False
1766;Mende;Uşak;Mende, Uşak;38.692;29.334;5150.0;Kaşbelen;False
1767;Muharremşah;Uşak;Muharremşah, Uşak;38.645;29.476;3149.0;;False
1768;Pınarbaşı;Uşak;Pınarbaşı, Uşak;38.479;29.686;1953.0;;False
